Timestamp;MSCI Index;SP500 Index;VTSAX.O;SWPPX.O;VFIAX.O;FXAIX.O;VTIAX.O;VBTLX.O;AGTHX.O;GFACX.O;VWNAX.O;FSPSX.O;SocGenCTA;SocGenCTATrend
18/10/13;1598,14;1744,5021;44,26;27,58;160,99;61,88;27,99;10,7;43,51;41,66;63,9;40,85;191,6614508;220,7090736
21/10/13;1599,73;1744,6569;44,25;27,58;161;61,88;28,03;10,69;43,43;41,57;63,86;40,94;191,7139661;220,8695291
22/10/13;1610,79;1754,6712;44,49;27,74;161,93;62,24;28,28;10,73;43,65;41,78;64,23;41,35;192,8333839;223,2191392
23/10/13;1601,64;1746,3751;44,27;27,61;161,17;61,95;27,97;10,73;43,38;41,52;63,9;40,97;191,768558;220,636717
24/10/13;1607,92;1752,0688;44,44;27,7;161,69;62,15;28,1;10,72;43,72;41,85;63,96;41,27;192,0598544;221,0762253
25/10/13;1607,96;1759,7656;44,61;27,82;162,4;62,42;28,05;10,73;43,87;41,99;64,35;41,11;191,7646584;220,3148388
28/10/13;1610,22;1762,1056;44,64;27,86;162,62;62,51;28,02;10,72;43,76;41,88;64,41;41,08;192,0547983;221,5056405
29/10/13;1614,33;1771,9455;44,86;28,01;163,54;62,86;28,08;10,73;43,98;42,09;64,73;41,1;192,1923096;221,5929137
30/10/13;1611,86;1763,3075;44,6;27,88;162,75;62,56;28,02;10,72;43,83;41,95;64,51;41,04;192,2812946;221,7513527
31/10/13;1602,86;1756,5446;44,44;27,78;162,14;62,32;27,89;10,72;43,61;41,74;64,23;40,81;191,8878871;220,7020253
01/11/13;1597,86;1761,6445;44,54;27,86;162,61;62,5;27,74;10,69;43,63;41,75;64,33;40,52;191,1972826;218,7607302
04/11/13;1603,81;1767,9304;44,74;27,96;163,19;62,73;27,83;10,69;43,71;41,83;64,58;40,7;191,9637925;220,5315983
05/11/13;1599,43;1762,9714;44,61;27,88;162,75;62,56;27,61;10,67;43,61;41,73;64,42;40,47;191,2974861;219,140044
06/11/13;1607,72;1770,4881;44,74;28,01;163,54;62,86;27,81;10,68;43,5;41,62;64,81;40,8;191,959758;220,7873197
07/11/13;1588,47;1747,1524;44,12;27,65;161,42;62,05;27,43;10,69;42,79;40,95;64,1;40,29;191,392517;219,1972094
08/11/13;1596,28;1770,6068;44,72;28,02;163,58;62,88;27,51;10,63;43,34;41,47;64,94;40,34;191,146769;218,1547075
11/11/13;1600,84;1771,8934;44,77;28,04;163,7;62,92;27,48;10,62;43,39;41,51;65,04;40,44;191,2195959;218,4346
12/11/13;1598,55;1767,6853;44,68;27,98;163,33;62,78;27,41;10,62;43,25;41,38;64,81;40,35;191,1811607;218,4887717
13/11/13;1601,56;1782,0037;45,08;28,21;164,7;63,31;27,44;10,64;43,66;41,77;65,32;40,38;191,4339022;219,1759189
14/11/13;1612,86;1790,618;45,28;28,35;165,52;63,62;27,61;10,66;43,89;42;65,65;40,65;192,2034665;220,8795733
15/11/13;1621,5;1798,1757;45,48;28,47;166,22;63,89;27,85;10,67;44,16;42,24;65,93;40,96;192,3076408;221,3540227
18/11/13;1622,82;1791,5302;45,25;28,37;165,62;63,66;27,94;10,69;43,89;41,99;65,78;41,06;193,206679;223,0635398
19/11/13;1616,44;1787,8652;45,13;28,32;165,31;63,54;27,88;10,67;43,77;41,88;65,78;40,95;192,5949867;221,9459915
20/11/13;1611,34;1781,3739;44,98;28,21;164,72;63,31;27,69;10,64;43,67;41,77;65,54;40,68;192,4260809;221,3238768
21/11/13;1616,34;1795,8533;45,4;28,44;166,06;63,83;27,74;10,64;44,08;42,16;65,96;40,78;193,1449847;222,3251461
22/11/13;1623,15;1804,7566;45,62;28,59;166,91;64,16;27,85;10,66;44,42;42,49;66,28;40,96;193,6322895;223,1928811
25/11/13;1623,7;1802,4801;45,56;28,55;166,7;64,08;27,77;10,66;44,47;42,53;66,19;40,9;194,2571409;224,3505826
26/11/13;1621,91;1802,752;45,62;28,56;166,75;64,09;27,73;10,67;44,54;42,61;66,12;40,84;194,1773012;224,5432997
27/11/13;1624,82;1807,2333;45,75;28,64;167,2;64,27;27,81;10,66;44,63;42,69;66,31;40,97;195,1268282;226,3912911
29/11/13;1628,42;1805,8127;45,72;28,62;167,07;64,22;27,91;10,66;44,69;42,74;66,2;41,07;195,1248165;226,6672157
02/12/13;1621,34;1800,8977;45,58;28,54;166,62;64,05;27,75;10,63;44,58;42,63;66,07;40,84;195,5293102;227,2701505
03/12/13;1613,31;1795,1547;45,43;28,45;166,1;63,85;27,51;10,64;44,34;42,4;65,76;40,48;194,386637;225,2044921
04/12/13;1604,74;1792,81;45,39;28,42;165,93;63,78;27,38;10,61;44,29;42,35;65,61;40,27;193,1480053;222,1876527
05/12/13;1598,88;1785,0329;45,23;28,31;165,21;63,51;27,28;10,6;44,24;42,31;65,23;40,07;192,1994555;220,4610324
06/12/13;1612,61;1805,0941;45,7;28,63;167,09;64,23;27,56;10,61;44,54;42,59;65,9;40,46;193,4472143;222,9570923
09/12/13;1617,6;1808,3652;45,78;28,68;167,4;64,34;27,61;10,62;44,63;42,68;66,01;40,5;193,6847675;223,7144775
10/12/13;1614,23;1802,6173;45,63;28,59;166,86;64,14;27,55;10,64;44,54;42,59;65,8;40,41;192,4016059;221,4972433
11/12/13;1600,12;1782,2218;45,07;28,27;164,99;63,42;27,27;10,62;44,02;42,09;64,95;40,06;191,3672549;219,2860363
12/12/13;1588,71;1775,4982;44,96;27,69;164,42;63,2;27,1;10,6;43,95;42,02;64,74;39,78;191,6686583;219,3553307
13/12/13;1587,69;1775,3189;45;27,69;164,4;62,85;27,07;10,61;44,04;42,11;64,68;38,64;191,1438695;218,5305547
16/12/13;1598,21;1786,5372;45,3;27,86;165,44;63,25;27,25;10,61;44,27;42,33;65,05;38,96;191,7484576;219,5469403
17/12/13;1592,79;1781,0048;45,19;27,78;164,93;63,05;27,14;10,63;44,16;42,22;62,66;38,76;191,8061739;219,9282933
18/12/13;1613,75;1810,6483;45,9;28,24;167,68;64,1;27,45;10,61;41,96;40,12;63,74;39,28;193,0822603;222,7574509
19/12/13;1618,38;1809,5965;45,6;28,23;167,61;64,08;27,2;10,6;42,02;40,18;63,64;39,36;194,0237294;223,9082159
20/12/13;1626,66;1818,3206;45,9;28,36;168,42;64,38;27,32;10,62;42,33;40,47;63,94;39,6;194,1440242;224,0598017
23/12/13;1637,28;1827,989;46,17;28,52;168,41;64,74;27,53;10,59;42,55;40,68;64,28;39,94;194,6253072;225,1574707
24/12/13;1639,65;1833,3233;46,32;28,6;168,92;64,93;27,54;10,57;42,62;40,75;64,51;39,9;195,0297386;225,7052788
26/12/13;1646,28;1842,0192;46,51;28,74;169,72;65,24;27,65;10,56;42,82;40,94;64,81;40,19;195,3754025;226,407557
27/12/13;1654,16;1841,4027;46,5;28,74;169,7;65,23;27,82;10,56;42,81;40,93;64,93;40,46;196,2227456;227,9505245
30/12/13;1656,15;1841,0704;46,5;28,73;169,68;65,22;27,95;10,58;42,81;40,93;64,92;40,59;196,2782766;228,4773182
31/12/13;1661,07;1848,3565;46,69;28,85;170,36;65,49;28,01;10,56;43;41,11;65,24;40,67;196,2407875;228,132089
02/01/14;1645,22;1831,9847;46,27;28,6;168,88;64,92;27,61;10,57;42,67;40,79;64,63;40,09;193,8079904;223,2566781
03/01/14;1646,05;1831,3666;46,29;28,59;168,82;64,9;27,59;10,57;42,6;40,72;64,74;40,12;192,9060081;220,9705297
06/01/14;1641,16;1826,7672;46,15;28,52;168,4;64,73;27,56;10,59;42,42;40,55;64,65;40,16;192,4328096;219,8641303
07/01/14;1647,65;1837,8772;46,45;28,69;169,43;65,13;27,65;10,6;42,75;40,86;64,93;40,31;193,4954236;221,518388
08/01/14;1650,17;1837,4946;46,47;28,69;169,44;65,13;27,63;10,57;42,86;40,97;64,89;40,32;194,3123613;223,541737
09/01/14;1646,37;1838,1253;46,5;28,7;169,5;65,16;27,59;10,58;42,87;40,97;64,99;40,26;193,873604;222,6419815
10/01/14;1655,11;1842,3722;46,64;28,77;169,89;65,31;27,81;10,63;43,02;41,12;65,08;40,59;193,2254845;221,3277258
13/01/14;1645,41;1819,2027;46,05;28,41;167,77;64,49;27,69;10,65;42,44;40,57;64,35;40,44;192,5642669;219,4156756
14/01/14;1651,73;1838,8826;46,57;28,72;169,59;65,19;27,83;10,63;43,05;41,14;64,95;40,58;193,6239481;221,4863013
15/01/14;1660;1848,3785;46,82;28,86;170,47;65,53;27,92;10,62;43,21;41,3;65,23;40,74;195,1456387;224,1146793
16/01/14;1659,34;1845,891;46,77;28,83;170,24;65,44;27,89;10,64;43,24;41,32;65,09;40,74;194,7451998;223,451524
17/01/14;1657,32;1838,6995;46,6;28,72;169,58;65,19;27,81;10,65;43,18;41,27;64,79;40,66;194,9342974;223,8126216
21/01/14;1659,49;1843,8044;46,75;28,8;170,06;65,37;27,91;10,64;43,47;41,53;64,99;40,79;194,9636208;224,4436502
22/01/14;1661,74;1844,8559;46,82;28,82;170,17;65,42;27,93;10,63;43,6;41,66;65,09;40,81;195,1517607;225,1930675
23/01/14;1650,45;1828,4642;46,42;28,56;168,66;64,84;27,72;10,66;43,21;41,29;64,48;40,59;194,5460097;223,4725925
24/01/14;1618,36;1790,2855;45,41;27,96;165,14;63,48;27,07;10,68;42,22;40,34;63,16;39,6;192,1698247;219,0697355
27/01/14;1604,92;1781,5599;45,13;27,83;164,34;63,17;26,85;10,66;41,87;40;62,98;39,35;191,1111611;217,0864972
28/01/14;1611,35;1792,4964;45,45;28;165,35;63,56;27,06;10,67;42,32;40,43;63,37;39,6;191,9686769;218,3816352
29/01/14;1603,67;1774,2027;44,98;27,72;163,68;62,92;26,86;10,69;41,85;39,99;62,82;39,32;192,0646613;218,9904832
30/01/14;1607,46;1794,1902;45,52;28,03;165,53;63,63;26,94;10,69;42,53;40,63;63,4;39,3;192,0900138;218,6484201
31/01/14;1598,46;1782,587;45,24;27,85;164,47;63,22;26,68;10,7;42,12;40,24;62,97;38,86;191,6966135;217,8228036
03/02/14;1571,92;1741,8855;44,14;27,21;160,71;61,78;26,23;10,74;41,15;39,31;61,65;38,22;189,6722972;214,1091427
04/02/14;1569,93;1755,2042;44,5;27,42;161,94;62,25;26,33;10,72;41,56;39,7;61,97;38,34;189,2223945;212,5572796
05/02/14;1572,37;1751,6418;44,39;27,38;161,66;62,14;26,38;10,7;41,42;39,57;61,88;38,42;188,7249288;211,3104186
06/02/14;1592,69;1773,43;44,95;27,73;163,76;62,95;26,8;10,69;42;40,12;62,77;39,06;188,9098793;211,5773036
07/02/14;1611,78;1797,0169;45,54;28,1;165,94;63,79;27,12;10,7;42,64;40,73;63,51;39,53;190,4043453;213,9949975
10/02/14;1616,78;1799,8394;45,62;28,14;166,2;63,89;27,05;10,71;42,74;40,82;63,46;39,5;190,0686625;213,6128024
11/02/14;1634,47;1819,7478;46,11;28,45;168,05;64,6;27,41;10,68;43,17;41,23;64,17;40,02;190,2669041;214,0964218
12/02/14;1637,71;1819,2643;46,16;28,46;168,09;64,61;27,49;10,67;43,18;41,24;64,16;40,17;189,4660707;212,655767
13/02/14;1643,19;1829,8298;46,47;28,63;169,08;64,99;27,56;10,69;43,44;41,49;64,49;40,23;190,9605791;215,2790885
14/02/14;1650,12;1838,6327;46,68;28,77;169,9;65,31;27,7;10,69;43,55;41,6;64,92;40,42;190,8139213;214,773398
18/02/14;1660,54;1840,7564;46,81;28,81;170,13;65,4;27,86;10,7;43,79;41,82;64,99;40,79;191,6651612;216,0373623
19/02/14;1655,04;1828,7468;46,49;28,62;169,03;64,98;27,73;10,69;43,45;41,49;64,55;40,68;191,5438371;215,9371209
20/02/14;1656,01;1839,7822;46,82;28,8;170,08;65,38;27,8;10,68;43,74;41,77;64,93;40,68;190,7722986;215,0934546
21/02/14;1659,85;1836,2462;46,76;28,75;169,77;65,26;27,85;10,69;43,75;41,78;64,89;40,84;191,6023488;216,4498339
24/02/14;1668,31;1847,6146;47,06;28,93;170,82;65,67;28,04;10,68;44,1;42,11;65,37;41,14;191,6013908;216,3766739
25/02/14;1669,41;1845,12;47,01;28,89;170,6;65,58;27,98;10,71;44,15;42,15;65,19;41,12;191,737811;216,9736571
26/02/14;1664,85;1845,164;47,06;28,89;170,63;65,59;27,89;10,72;44,16;42,17;65,26;40,96;192,1149593;217,8061851
27/02/14;1668,4;1854,292;47,3;29,04;171,5;65,93;28;10,74;44,38;42,37;65,52;40,99;192,8743897;218,8655943
28/02/14;1675,4;1859,4494;47,39;29,12;171,98;66,11;28,12;10,73;44,35;42,34;65,83;41,2;192,7409206;219,2236585
03/03/14;1655,42;1845,7344;47,06;28,91;170,72;65,63;27,57;10,76;43,94;41,95;65,22;40,26;191,3768932;217,3155357
04/03/14;1677,85;1873,9137;47,82;29,35;173,33;66,63;28,04;10,71;44,6;42,58;66,14;41,06;192,4993186;219,1372919
05/03/14;1679,06;1873,8115;47,81;29,35;173,35;66,64;28,03;10,72;44,62;42,6;66,22;40,99;192,0544527;217,8783481
06/03/14;1686,11;1877,0259;47,88;29,41;173,68;66,77;28,3;10,69;44,66;42,63;66,42;41,42;192,4973303;218,1964505
07/03/14;1681,17;1878,0392;47,89;29,43;173,79;66,81;28,13;10,67;44,56;42,54;66,47;41,09;192,2151292;217,9817452
10/03/14;1676,53;1877,1739;47,84;29,41;173,72;66,78;27,97;10,67;44,49;42,47;66,42;40,88;191,4355046;216,6324382
11/03/14;1672,19;1867,626;47,57;29,26;172,84;66,44;27,84;10,67;44,22;42,21;66,04;40,72;191,2534495;216,0535963
12/03/14;1665,55;1868,1951;47,62;29,28;172,94;66,48;27,72;10,69;44,24;42,23;66,03;40,49;190,4920695;215,1297511
13/03/14;1651,68;1846,3448;47,06;28,94;170,94;65,71;27,35;10,73;43,65;41,67;65,29;39,91;190,2261425;213,9239489
14/03/14;1641,13;1841,1335;46,99;28,86;170,46;65,53;27,26;10,72;43,57;41,59;65,14;39,75;189,9389011;213,7012541
17/03/14;1653,94;1858,8322;47,41;29,14;172,1;66,16;27,55;10,7;43,9;41,9;65,76;40,15;190,4040614;214,2169152
18/03/14;1665,49;1872,2515;47,8;29,35;173,34;66,64;27,74;10,71;44,3;42,28;66,24;40,37;191,5992277;216,1058799
19/03/14;1658,05;1860,7714;47,49;29,17;172,28;66,23;27,42;10,66;44;41,99;65,96;40;190,3392712;213,5046135
20/03/14;1654,32;1872,0084;47,74;29,35;173,32;66,63;27,35;10,65;44,09;42,08;66,43;39,79;189,542511;211,9887307
21/03/14;1653,38;1866,5207;47,6;29,26;172,03;66,43;27,32;10,67;43,63;41,64;66,44;39,8;189,1804848;211,212216
24/03/14;1645,97;1857,4445;47,1;29,12;171,19;66,11;27,19;10,68;43,31;41,33;66,27;39,82;188,8235013;211,0447247
25/03/14;1655,69;1865,6244;47,26;29,25;171,96;66,41;27,44;10,68;43,38;41,39;66,6;40,19;189,4281141;212,0991042
26/03/14;1654,34;1852,5612;46,86;29,04;170,76;65,94;27,46;10,7;43,04;41,07;66,29;40,38;190,2593247;212,3559562
27/03/14;1653,12;1849,0426;46,78;28,99;170,47;65,83;27,62;10,71;42,94;40,97;66,21;40,46;191,1784675;213,4795315
28/03/14;1661,84;1857,6208;46,98;29,13;171,27;66,14;27,84;10,69;43,03;41,05;66,61;40,75;191,4797647;213,7062468
31/03/14;1673,87;1872,3352;47,43;29,36;172,63;66,67;28,03;10,69;43,4;41,41;67,14;40,96;192,1217964;214,6602315
01/04/14;1683,7;1885,5226;47,81;29,57;173,86;67,14;28,21;10,68;43,92;41,9;67,44;41,19;192,6849054;215,075599
02/04/14;1687,46;1890,8988;47,96;29,66;174,38;67,34;28,25;10,66;44,01;41,99;67,65;41,23;191,6160822;213,4836094
03/04/14;1685,14;1888,7705;47,83;29,63;174,19;67,27;28,16;10,67;43,8;41,79;67,73;41,15;191,8425724;213,6270704
04/04/14;1676,25;1865,0934;47,17;29,26;172,01;66,13;28,1;10,7;43,03;41,05;67,1;41,14;192,58884;214,2079224
07/04/14;1659,29;1845,0354;46,6;28,94;170,16;65,42;28;10,72;42,51;40,56;66,4;40,89;191,8263808;212,9871515
08/04/14;1663,77;1851,9569;46,82;29,06;170,86;65,68;28,09;10,72;42,7;40,74;66,61;40,9;191,9760054;213,5179155
09/04/14;1675,32;1872,1788;47,37;29,38;172,73;66,41;28,41;10,72;43,32;41,33;67,24;41,29;193,2217377;215,9065404
10/04/14;1656,09;1833,078;46,33;28,77;169,13;65,02;27,99;10,75;42,21;40,27;65,98;40,67;193,2883992;215,4911362
11/04/14;1638,43;1815,6851;45,86;28,5;167,54;64,41;27,8;10,76;41,74;39,82;65,39;40,19;192,1064406;213,6512729
14/04/14;1644,36;1830,61;46,19;28,73;168,92;64,94;27,92;10,75;42,04;40,09;65,86;40,33;192,1913517;213,9933286
15/04/14;1646,67;1842,9813;46,49;28,93;170,06;65,38;27,78;10,76;42,26;40,3;66,27;40,08;192,1346552;214,2882114
16/04/14;1664,85;1862,312;47;29,23;171,85;66,06;28,04;10,75;42,76;40,78;66,8;40,58;192,7606299;215,8070862
17/04/14;1669,81;1864,8514;47,08;29,27;172,09;66,16;28,16;10,71;42,8;40,82;66,8;40,72;192,6201074;215,629477
21/04/14;1672,4;1871,8876;47,27;29,38;172,74;66,41;28,17;10,71;43,02;41,03;67;40,75;192,5767674;215,6003656
22/04/14;1681,98;1879,551;47,53;29,5;173,45;66,68;28,31;10,72;43,41;41,4;67,21;41,05;192,8365534;215,9013437
23/04/14;1679,25;1875,3877;47,39;29,44;173,09;66,54;28,21;10,73;43,29;41,28;67,22;40,94;192,1166946;215,2512648
24/04/14;1681,16;1878,6105;47,44;29,49;173,39;66,66;28,24;10,74;43,36;41,35;67,3;41;192,1672213;215,5932991
25/04/14;1670,76;1863,4007;46,98;29,25;171,98;66,12;28,05;10,74;42,61;40,64;66,92;40,79;191,3837555;214,2479969
28/04/14;1672,65;1869,4252;47,05;29,35;172,55;66,34;28,14;10,73;42,44;40,47;67,18;40,9;191,2149551;214,3714037
29/04/14;1682,38;1878,3301;47,29;29,49;173,37;66,65;28,31;10,73;42,83;40,84;67,48;41,17;192,51101;216,2893847
30/04/14;1687,74;1883,9501;47,46;29,57;173,9;66,86;28,4;10,75;42,94;40,95;67,64;41,3;192,8900642;216,9795641
01/05/14;1690,39;1883,6835;47,48;29,57;173,88;66,85;28,44;10,78;43,13;41,12;67,59;41,41;192,6979457;216,5171806
02/05/14;1688,99;1881,1381;47,45;29,53;173,65;66,76;28,46;10,78;43,09;41,08;67,48;41,38;192,6191322;216,7388942
05/05/14;1689,77;1884,6557;47,52;29,59;173,99;66,89;28,44;10,77;43,26;41,25;67,44;41,32;192,0680489;215,8431124
06/05/14;1683,52;1867,7191;47,06;29,33;172,43;66,29;28,43;10,78;42,86;40,86;66,95;41,33;192,4654377;216,549351
07/05/14;1684,04;1878,2077;47,3;29,5;173,47;66,69;28,47;10,79;42,89;40,89;67,52;41,29;192,6040128;217,0147156
08/05/14;1686,79;1875,6292;47,18;29,47;173,28;66,62;28,46;10,79;42,77;40,78;67,51;41,41;193,708982;218,0409782
09/05/14;1683,36;1878,4757;47,29;29,52;173,57;66,73;28,43;10,78;42,91;40,91;67,48;41,27;192,5362678;216,2484633
12/05/14;1694,88;1896,6543;47,83;29,81;175,26;67,38;28,62;10,76;43,51;41,48;68,13;41,5;192,7141714;216,4772542
13/05/14;1697,99;1897,4458;47,79;29,83;175,37;67,42;28,66;10,79;43,52;41,48;68,15;41,57;193,7656199;218,1423972
14/05/14;1694,8;1888,5257;47,53;29,69;174,58;67,12;28,69;10,82;43,31;41,28;67,82;41,58;194,6695365;219,4684849
15/05/14;1682,34;1870,8486;47,11;29,42;172,98;66,5;28,55;10,83;42,96;40,95;67,33;41,36;193,9568513;218,4132804
16/05/14;1683,69;1877,8553;47,29;29,53;173,63;66,75;28,61;10,82;43,1;41,08;67,46;41,43;194,1610879;218,8206212
19/05/14;1685,88;1885,0849;47,52;29,65;174,31;67,01;28,57;10,81;43,37;41,34;67,71;41,32;194,4472813;219,3834278
20/05/14;1678,01;1872,8342;47,17;29,45;173,18;66,58;28,4;10,83;43,14;41,12;67,22;41,14;193,7394932;218,0923563
21/05/14;1686,51;1888,0303;47,54;29,7;174,61;67,13;28,64;10,81;43,54;41,5;67,74;41,42;194,4946898;219,5328563
22/05/14;1692,36;1892,4936;47,69;29,77;175,05;67,3;28,7;10,81;43,72;41,67;67,87;41,47;194,7333348;219,7043115
23/05/14;1697,94;1900,5332;47,93;29,9;175,79;67,59;28,81;10,82;43,94;41,88;68,07;41,59;195,4805266;220,7153907
27/05/14;1707,67;1911,9106;48,26;30,08;176,85;67,99;28,9;10,83;44,25;42,17;68,39;41,89;196,3803778;221,9050389
28/05/14;1706,15;1909,7819;48,19;30,05;176,68;67,93;28,86;10,86;44,2;42,12;68,37;41,79;197,4137313;223,4077799
29/05/14;1713,25;1920,0268;48,45;30,21;177,65;68,3;28,98;10,85;44,48;42,38;68,75;41,95;197,920295;224,3939018
30/05/14;1715,18;1923,5727;48,49;30,27;177,97;68,42;28,94;10,84;44,45;42,36;68,95;41,97;197,3429615;223,4088126
02/06/14;1717,27;1924,9654;48,53;30,29;178,12;68,48;29;10,82;44,51;42,41;69,01;42,06;196,458273;221,9702832
03/06/14;1715,82;1924,2447;48,51;30,28;178,06;68,46;28,99;10,79;44,52;42,42;69,04;41,99;195,0974065;219,6249452
04/06/14;1717,76;1927,875;48,64;30,34;178,43;68,6;28,98;10,78;44,65;42,54;69,19;41,98;194,6615589;218,997916
05/06/14;1725,6;1940,4579;49,01;30,54;179,61;69,05;29,17;10,8;44,98;42,85;69,6;42,24;196,1851749;221,4425897
06/06/14;1734,47;1949,4407;49,27;30,69;180,46;69,38;29,32;10,79;45,25;43,11;69,9;42,44;197,5904494;223,1490263
09/06/14;1735,98;1951,2726;49,35;30,72;180,64;69,45;29,31;10,78;45,22;43,08;69,97;42,38;198,1737364;224,0306881
10/06/14;1735,32;1950,7945;49,32;30,71;180,6;69,43;29,34;10,77;45,23;43,09;70;42,35;197,7014883;223,3084132
11/06/14;1731,2;1943,8902;49,15;30,61;179,98;69,2;29,24;10,77;45,2;43,06;69,72;42,2;197,1151057;222,8830107
12/06/14;1725,49;1930,1146;48,82;30,4;178,75;68,73;29,25;10,79;44,87;42,74;69,44;42,26;198,2575849;224,459908
13/06/14;1727,21;1936,1594;48,98;30,49;179,32;68,94;29,27;10,78;44,95;42,82;69,72;42,25;197,7278406;224,1699058
16/06/14;1726,99;1937,7839;49,03;30,52;179,47;69;29,23;10,79;44,94;42,81;69,75;42,18;197,4377739;223,7897136
17/06/14;1728,74;1941,9916;49,19;30,59;179,86;69,15;29,2;10,76;44,99;42,85;69,98;42,16;196,6482202;222,6801642
18/06/14;1737,77;1956,9841;49,55;30,82;181,25;69,69;29,42;10,79;45,32;43,17;70,48;42,52;197,4853517;224,5419931
19/06/14;1748,41;1959,4844;49,62;30,86;181,5;69,78;29,53;10,77;45,33;43,18;70,6;42,73;198,6904073;226,5080827
20/06/14;1747,43;1962,8734;49,72;30,92;181,01;69,9;29,5;10,78;45,45;43,29;69,92;42,68;197,9745258;225,6734005
23/06/14;1746,29;1962,6108;49,5;30,91;180,98;69,89;29,1;10,78;45,41;43,25;69,96;42,56;197,5631347;224,7434004
24/06/14;1737,82;1949,9824;49,16;30,72;179,83;69,45;28,96;10,8;45,14;42,99;69,44;42,4;197,6480869;224,9560076
25/06/14;1738,16;1959,5311;49,42;30,87;180,72;69,79;28,95;10,81;45,46;43,29;69,55;42,24;198,1605883;225,6913888
26/06/14;1737,27;1957,2198;49,37;30,84;180,53;69,72;29,01;10,82;45,41;43,24;69,35;42,24;198,5337247;226,4587395
27/06/14;1740,86;1960,9605;49,5;30,9;180,89;69,86;29,06;10,82;45,51;43,33;69,49;42,31;198,3719197;226,2470006
30/06/14;1743,42;1960,2312;49,53;30,89;180,83;69,84;29,12;10,83;45,55;43,38;69,4;42,39;198,2981254;226,5198545
01/07/14;1754,76;1973,3186;49,89;31,1;182,07;70,32;29,33;10,81;45,98;43,79;69,76;42,75;199,3050833;228,2724386
02/07/14;1756,96;1974,618;49,87;31,12;182,2;70,37;29,39;10,78;46,02;43,82;69,78;42,79;198,7520117;227,3545551
03/07/14;1764,12;1985,4371;50,14;31,29;183,2;70,42;29,51;10,76;46,29;44,08;70,16;42,94;199,4941517;228,0407112
07/07/14;1754,8;1977,6509;49,85;31,17;182,49;70,15;29,3;10,77;45,91;43,71;69,81;42,6;198,7763789;226,8129843
08/07/14;1741,64;1963,7115;49,47;30,96;181,26;69,67;29,1;10,8;45,47;43,29;69,3;42,17;198,4205692;226,1248337
09/07/14;1746,05;1972,8331;49,69;31,11;182,11;70;29,16;10,8;45,77;43,57;69,55;42,25;198,7491536;226,6535136
10/07/14;1734,48;1964,6766;49,46;30,98;181,35;69,71;28,9;10,81;45,52;43,33;69,29;41,78;198,2791119;226,2280849
11/07/14;1736;1967,5692;49,52;31,03;181,64;69,82;28,91;10,82;45,65;43,46;69,39;41,86;198,3903465;226,6755641
14/07/14;1747,03;1977,0993;49,75;31,18;182,52;70,16;29,1;10,8;45,93;43,72;69,67;42,18;198,4044322;226,6433761
15/07/14;1741,43;1973,2821;49,61;31,12;182,17;70,02;29;10,79;45,7;43,51;69,63;42;197,7643795;226,1236829
16/07/14;1751,49;1981,5672;49,78;31,25;182,95;70,32;29,2;10,8;45,76;43,56;70,04;42,33;198,6096244;227,4408533
17/07/14;1735,09;1958,1194;49,18;30,88;180,81;69,5;28,9;10,83;45,2;43,02;69,23;41,9;198,3144905;227,4217483
18/07/14;1744,29;1978,2184;49,72;31,2;182,66;70,21;29,1;10,82;45,78;43,57;69,77;42,1;198,4995179;227,9002437
21/07/14;1740,1;1973,6279;49,6;31,13;182,24;70,05;29;10,82;45,69;43,49;69,62;41,91;198,8099712;228,5062304
22/07/14;1750,75;1983,5282;49,86;31,28;183,16;70,4;29,2;10,83;46;43,78;69,9;42,19;200,3042269;231,0792106
23/07/14;1754,1;1987,0052;49,95;31,34;183,48;70,53;29,26;10,83;46,11;43,89;69,97;42,25;201,1240721;232,1444857
24/07/14;1756,25;1987,9805;49,98;31,35;183,57;70,56;29,31;10,8;46,01;43,79;69,97;42,34;200,289005;230,5273672
25/07/14;1748,23;1978,3389;49,71;31,2;182,69;70,22;29,19;10,83;45,6;43,39;69,65;42,12;200,0949249;230,2373638
28/07/14;1748,23;1978,9113;49,7;31,21;182,74;70,24;29,22;10,82;45,54;43,34;69,6;42,12;199,8432055;230,2313776
29/07/14;1744,2;1969,9523;49,51;31,07;181,92;69,93;29,14;10,83;45,46;43,26;69,26;42,11;200,251685;230,764133
30/07/14;1740,19;1970,0681;49,55;31,08;181,96;69,94;29,12;10,79;45,66;43,45;69,16;41,98;198,825092;228,7569466
31/07/14;1714,33;1930,6739;48,55;30,46;178,33;68,55;28,66;10,78;44,78;42,62;67,95;41,36;196,3622456;224,1042591
01/08/14;1705,73;1925,1518;48,41;30,37;177,82;68,35;28,52;10,81;44,61;42,45;67,68;41,12;195,7768898;222,8412075
04/08/14;1710,14;1938,9862;48,76;30,59;179,1;68,84;28,67;10,81;44,97;42,79;68,11;41,17;196,4632835;224,1472798
05/08/14;1698,22;1920,2112;48,34;30,3;177,38;68,18;28,36;10,82;44,58;42,42;67,39;40,81;195,5968805;222,7658601
06/08/14;1693,13;1920,236;48,36;30,31;177,44;68,21;28,29;10,81;44,55;42,39;67,4;40,69;194,7031983;221,3403814
